season,Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2010,90.0,Darren Collison,22.0,NOH,PG,76.0,37.0,2109.0,376.0,789.0,0.477,46.0,115.0,0.4,330.0,674.0,0.49,0.506,148.0,174.0,0.851,41.0,151.0,192.0,432.0,78.0,4.0,202.0,92.0,946.0,1.0,ROY-4
2010,91.0,Roy Hibbert,23.0,IND,C,81.0,69.0,2035.0,387.0,782.0,0.495,3.0,6.0,0.5,384.0,776.0,0.495,0.497,169.0,224.0,0.754,177.0,287.0,464.0,158.0,30.0,131.0,145.0,285.0,946.0,0.0,
2010,92.0,Kevin Martin,26.0,2TM,SG,46.0,43.0,1633.0,289.0,693.0,0.417,70.0,210.0,0.333,219.0,483.0,0.453,0.468,298.0,340.0,0.876,29.0,135.0,164.0,111.0,46.0,6.0,92.0,96.0,946.0,0.0,
2010,92.0,Kevin Martin,26.0,SAC,SG,22.0,21.0,774.0,135.0,339.0,0.398,39.0,110.0,0.355,96.0,229.0,0.419,0.456,127.0,155.0,0.819,20.0,74.0,94.0,57.0,23.0,4.0,35.0,51.0,436.0,0.0,
2010,92.0,Kevin Martin,26.0,HOU,SG,24.0,22.0,859.0,154.0,354.0,0.435,31.0,100.0,0.31,123.0,254.0,0.484,0.479,171.0,185.0,0.924,9.0,61.0,70.0,54.0,23.0,2.0,57.0,45.0,510.0,0.0,
2010,93.0,Jason Thompson,23.0,SAC,C,75.0,58.0,2357.0,370.0,784.0,0.472,1.0,10.0,0.1,369.0,774.0,0.477,0.473,198.0,277.0,0.715,224.0,413.0,637.0,124.0,41.0,73.0,139.0,279.0,939.0,0.0,
2010,94.0,Jarrett Jack,26.0,TOR,PG,82.0,43.0,2243.0,323.0,671.0,0.481,82.0,199.0,0.412,241.0,472.0,0.511,0.542,203.0,241.0,0.842,30.0,192.0,222.0,413.0,60.0,6.0,163.0,151.0,931.0,0.0,
2010,95.0,Charlie Villanueva,25.0,DET,PF,78.0,16.0,1848.0,363.0,827.0,0.439,99.0,282.0,0.351,264.0,545.0,0.484,0.499,106.0,130.0,0.815,85.0,280.0,365.0,53.0,48.0,55.0,74.0,223.0,931.0,0.0,
2010,96.0,Thaddeus Young,21.0,PHI,PF,67.0,45.0,2145.0,382.0,813.0,0.47,48.0,138.0,0.348,334.0,675.0,0.495,0.499,114.0,165.0,0.691,130.0,220.0,350.0,97.0,81.0,15.0,126.0,133.0,926.0,0.0,
2010,97.0,Boris Diaw,27.0,CHA,PF,82.0,82.0,2906.0,373.0,773.0,0.483,66.0,206.0,0.32,307.0,567.0,0.541,0.525,113.0,147.0,0.769,131.0,293.0,424.0,325.0,60.0,57.0,178.0,219.0,925.0,0.0,
2010,98.0,Grant Hill,37.0,PHO,SF,81.0,81.0,2430.0,336.0,703.0,0.478,35.0,80.0,0.438,301.0,623.0,0.483,0.503,205.0,251.0,0.817,74.0,371.0,445.0,193.0,60.0,36.0,108.0,165.0,912.0,0.0,
2010,99.0,Channing Frye,26.0,PHO,C,81.0,41.0,2190.0,317.0,703.0,0.451,172.0,392.0,0.439,145.0,311.0,0.466,0.573,98.0,121.0,0.81,66.0,361.0,427.0,113.0,64.0,74.0,73.0,263.0,904.0,0.0,
2010,100.0,Anthony Morrow,24.0,GSW,SG,69.0,37.0,2018.0,329.0,703.0,0.468,140.0,307.0,0.456,189.0,396.0,0.477,0.568,101.0,114.0,0.886,61.0,198.0,259.0,104.0,65.0,16.0,84.0,158.0,899.0,0.0,
2010,101.0,Shawn Marion,31.0,DAL,SF,75.0,75.0,2385.0,395.0,778.0,0.508,3.0,19.0,0.158,392.0,759.0,0.516,0.51,105.0,139.0,0.755,158.0,319.0,477.0,107.0,69.0,61.0,99.0,141.0,898.0,0.0,DPOY-13
2010,102.0,Lou Williams,23.0,PHI,PG,64.0,38.0,1912.0,318.0,677.0,0.47,70.0,206.0,0.34,248.0,471.0,0.527,0.521,192.0,233.0,0.824,25.0,162.0,187.0,268.0,80.0,15.0,106.0,110.0,898.0,0.0,
2010,103.0,Tony Parker,27.0,SAS,PG,56.0,50.0,1728.0,349.0,716.0,0.487,10.0,34.0,0.294,339.0,682.0,0.497,0.494,186.0,246.0,0.756,7.0,128.0,135.0,317.0,29.0,8.0,149.0,96.0,894.0,0.0,
2010,104.0,Courtney Lee,24.0,NJN,SG,71.0,66.0,2375.0,338.0,775.0,0.436,76.0,225.0,0.338,262.0,550.0,0.476,0.485,133.0,153.0,0.869,60.0,192.0,252.0,121.0,93.0,20.0,76.0,130.0,885.0,0.0,
2010,105.0,Lamar Odom,30.0,LAL,PF,82.0,38.0,2585.0,342.0,739.0,0.463,58.0,182.0,0.319,284.0,557.0,0.51,0.502,140.0,202.0,0.693,184.0,618.0,802.0,267.0,75.0,59.0,150.0,227.0,882.0,0.0,6MOY-6
2010,106.0,Ben Gordon,26.0,DET,SG,62.0,17.0,1730.0,291.0,699.0,0.416,75.0,234.0,0.321,216.0,465.0,0.465,0.47,198.0,230.0,0.861,26.0,93.0,119.0,166.0,49.0,6.0,118.0,147.0,855.0,0.0,
2010,107.0,Luke Ridnour,28.0,MIL,PG,82.0,0.0,1759.0,328.0,686.0,0.478,69.0,181.0,0.381,259.0,505.0,0.513,0.528,127.0,140.0,0.907,24.0,119.0,143.0,324.0,54.0,7.0,106.0,182.0,852.0,0.0,
2010,108.0,Emeka Okafor,27.0,NOH,C,82.0,82.0,2370.0,348.0,656.0,0.53,0.0,0.0,,348.0,656.0,0.53,0.53,154.0,274.0,0.562,251.0,491.0,742.0,55.0,54.0,127.0,111.0,218.0,850.0,0.0,
2010,109.0,Metta World Peace,30.0,LAL,SF,77.0,77.0,2605.0,306.0,740.0,0.414,105.0,296.0,0.355,201.0,444.0,0.453,0.484,128.0,186.0,0.688,99.0,232.0,331.0,234.0,106.0,21.0,121.0,165.0,845.0,0.0,DPOY-6
2010,110.0,Kevin Love,21.0,MIN,PF,60.0,22.0,1714.0,291.0,646.0,0.45,35.0,106.0,0.33,256.0,540.0,0.474,0.478,225.0,276.0,0.815,227.0,431.0,658.0,136.0,43.0,23.0,117.0,136.0,842.0,0.0,6MOY-11
2010,111.0,Chris Paul,24.0,NOH,PG,45.0,45.0,1712.0,314.0,637.0,0.493,52.0,127.0,0.409,262.0,510.0,0.514,0.534,161.0,190.0,0.847,20.0,171.0,191.0,480.0,96.0,8.0,112.0,118.0,841.0,1.0,AS
2010,112.0,Ersan İlyasova,22.0,MIL,PF,81.0,31.0,1898.0,323.0,729.0,0.443,81.0,241.0,0.336,242.0,488.0,0.496,0.499,113.0,158.0,0.715,157.0,360.0,517.0,84.0,53.0,23.0,71.0,251.0,840.0,0.0,
2010,113.0,Hedo Türkoğlu,30.0,TOR,SF,74.0,69.0,2272.0,276.0,674.0,0.409,108.0,289.0,0.374,168.0,385.0,0.436,0.49,175.0,226.0,0.774,42.0,301.0,343.0,304.0,55.0,32.0,125.0,220.0,835.0,0.0,
2010,114.0,Ryan Gomes,27.0,MIN,SF,76.0,64.0,2210.0,327.0,732.0,0.447,74.0,199.0,0.372,253.0,533.0,0.475,0.497,104.0,126.0,0.825,76.0,272.0,348.0,124.0,62.0,16.0,95.0,155.0,832.0,0.0,
2010,115.0,Richard Hamilton,31.0,DET,SG,46.0,46.0,1552.0,293.0,717.0,0.409,41.0,138.0,0.297,252.0,579.0,0.435,0.437,204.0,241.0,0.846,30.0,92.0,122.0,202.0,30.0,3.0,115.0,115.0,831.0,0.0,
2010,116.0,Carlos Delfino,27.0,MIL,SF,75.0,66.0,2279.0,299.0,732.0,0.408,134.0,365.0,0.367,165.0,367.0,0.45,0.5,93.0,119.0,0.782,51.0,343.0,394.0,202.0,80.0,21.0,119.0,138.0,825.0,0.0,
2010,117.0,Jason Kidd,36.0,DAL,PG,80.0,80.0,2881.0,284.0,671.0,0.423,176.0,414.0,0.425,108.0,257.0,0.42,0.554,80.0,99.0,0.808,48.0,397.0,445.0,724.0,145.0,35.0,195.0,142.0,824.0,2.0,AS
2010,118.0,Marvin Williams,23.0,ATL,SF,81.0,81.0,2468.0,302.0,664.0,0.455,40.0,132.0,0.303,262.0,532.0,0.492,0.485,176.0,215.0,0.819,106.0,310.0,416.0,93.0,66.0,46.0,72.0,160.0,820.0,0.0,
2010,119.0,Jameer Nelson,27.0,ORL,PG,65.0,64.0,1860.0,317.0,706.0,0.449,86.0,226.0,0.381,231.0,480.0,0.481,0.51,98.0,116.0,0.845,26.0,168.0,194.0,353.0,48.0,2.0,139.0,147.0,818.0,0.0,
2010,120.0,Kirk Hinrich,29.0,CHI,SG,74.0,53.0,2481.0,308.0,753.0,0.409,104.0,280.0,0.371,204.0,473.0,0.431,0.478,85.0,113.0,0.752,24.0,236.0,260.0,330.0,85.0,24.0,113.0,204.0,805.0,0.0,
2010,121.0,Al Thornton,26.0,2TM,SF,75.0,46.0,2079.0,320.0,676.0,0.473,11.0,31.0,0.355,309.0,645.0,0.479,0.482,153.0,211.0,0.725,116.0,178.0,294.0,90.0,45.0,35.0,102.0,206.0,804.0,0.0,
2010,121.0,Al Thornton,26.0,LAC,SF,51.0,30.0,1405.0,220.0,460.0,0.478,5.0,14.0,0.357,215.0,446.0,0.482,0.484,103.0,139.0,0.741,85.0,107.0,192.0,61.0,25.0,22.0,66.0,144.0,548.0,0.0,
2010,121.0,Al Thornton,26.0,WAS,SF,24.0,16.0,674.0,100.0,216.0,0.463,6.0,17.0,0.353,94.0,199.0,0.472,0.477,50.0,72.0,0.694,31.0,71.0,102.0,29.0,20.0,13.0,36.0,62.0,256.0,0.0,
2010,122.0,Omri Casspi,21.0,SAC,SF,77.0,31.0,1931.0,300.0,672.0,0.446,75.0,203.0,0.369,225.0,469.0,0.48,0.502,117.0,174.0,0.672,75.0,274.0,349.0,95.0,54.0,17.0,98.0,125.0,792.0,0.0,
2010,123.0,Kendrick Perkins,25.0,BOS,C,78.0,78.0,2154.0,314.0,522.0,0.602,0.0,3.0,0.0,314.0,519.0,0.605,0.602,163.0,280.0,0.582,155.0,440.0,595.0,80.0,26.0,132.0,165.0,219.0,791.0,0.0,DPOY-17
2010,124.0,JJ Redick,25.0,ORL,SG,82.0,9.0,1808.0,243.0,553.0,0.439,111.0,274.0,0.405,132.0,279.0,0.473,0.54,191.0,222.0,0.86,17.0,138.0,155.0,158.0,28.0,4.0,63.0,118.0,788.0,0.0,
2010,125.0,Peja Stojaković,32.0,NOH,SF,62.0,55.0,1947.0,278.0,688.0,0.404,132.0,352.0,0.375,146.0,336.0,0.435,0.5,96.0,107.0,0.897,39.0,188.0,227.0,92.0,48.0,5.0,56.0,83.0,784.0,0.0,
2010,126.0,Dahntay Jones,29.0,IND,SF,76.0,26.0,1892.0,287.0,623.0,0.461,4.0,32.0,0.125,283.0,591.0,0.479,0.464,198.0,257.0,0.77,48.0,181.0,229.0,150.0,40.0,39.0,129.0,237.0,776.0,0.0,
2010,127.0,Brandon Rush,24.0,IND,SG,82.0,64.0,2491.0,297.0,702.0,0.423,124.0,302.0,0.411,173.0,400.0,0.433,0.511,56.0,89.0,0.629,41.0,305.0,346.0,112.0,56.0,65.0,93.0,159.0,774.0,0.0,
2010,128.0,Udonis Haslem,29.0,MIA,PF,78.0,0.0,2177.0,312.0,632.0,0.494,0.0,0.0,,312.0,632.0,0.494,0.494,147.0,193.0,0.762,167.0,462.0,629.0,52.0,30.0,23.0,75.0,174.0,771.0,0.0,6MOY-9
2010,129.0,Wesley Matthews,23.0,UTA,SG,82.0,48.0,2025.0,273.0,565.0,0.483,63.0,165.0,0.382,210.0,400.0,0.525,0.539,160.0,193.0,0.829,50.0,141.0,191.0,124.0,64.0,15.0,93.0,152.0,769.0,0.0,
2010,130.0,Martell Webster,23.0,POR,SF,82.0,49.0,2005.0,259.0,639.0,0.405,124.0,332.0,0.373,135.0,307.0,0.44,0.502,126.0,155.0,0.813,47.0,221.0,268.0,62.0,45.0,40.0,60.0,153.0,768.0,0.0,
2010,131.0,Drew Gooden,28.0,2TM,C,70.0,33.0,1755.0,288.0,602.0,0.478,1.0,8.0,0.125,287.0,594.0,0.483,0.479,186.0,216.0,0.861,207.0,335.0,542.0,47.0,41.0,58.0,108.0,194.0,763.0,0.0,
2010,131.0,Drew Gooden,28.0,DAL,C,46.0,11.0,1030.0,157.0,336.0,0.467,1.0,6.0,0.167,156.0,330.0,0.473,0.469,93.0,115.0,0.809,123.0,193.0,316.0,26.0,26.0,50.0,56.0,129.0,408.0,0.0,
2010,131.0,Drew Gooden,28.0,LAC,PF,24.0,22.0,725.0,131.0,266.0,0.492,0.0,2.0,0.0,131.0,264.0,0.496,0.492,93.0,101.0,0.921,84.0,142.0,226.0,21.0,15.0,8.0,52.0,65.0,355.0,0.0,
2010,132.0,James Harden,20.0,OKC,SG,76.0,0.0,1738.0,233.0,578.0,0.403,93.0,248.0,0.375,140.0,330.0,0.424,0.484,194.0,240.0,0.808,47.0,197.0,244.0,137.0,80.0,20.0,106.0,200.0,753.0,0.0,
2010,133.0,Ronald Murray,30.0,2TM,SG,75.0,2.0,1673.0,268.0,683.0,0.392,69.0,221.0,0.312,199.0,462.0,0.431,0.443,141.0,194.0,0.727,28.0,155.0,183.0,135.0,46.0,16.0,91.0,126.0,746.0,0.0,
2010,133.0,Ronald Murray,30.0,CHA,SG,46.0,1.0,993.0,160.0,411.0,0.389,41.0,131.0,0.313,119.0,280.0,0.425,0.439,93.0,131.0,0.71,15.0,83.0,98.0,84.0,28.0,12.0,65.0,77.0,454.0,0.0,
2010,133.0,Ronald Murray,30.0,CHI,SG,29.0,1.0,680.0,108.0,272.0,0.397,28.0,90.0,0.311,80.0,182.0,0.44,0.449,48.0,63.0,0.762,13.0,72.0,85.0,51.0,18.0,4.0,26.0,49.0,292.0,0.0,
2010,134.0,Jonas Jerebko,22.0,DET,PF,80.0,73.0,2232.0,290.0,603.0,0.481,36.0,115.0,0.313,254.0,488.0,0.52,0.511,125.0,176.0,0.71,194.0,284.0,478.0,58.0,79.0,29.0,82.0,230.0,741.0,0.0,
2010,135.0,Taj Gibson,24.0,CHI,PF,82.0,70.0,2204.0,311.0,629.0,0.494,0.0,0.0,,311.0,629.0,0.494,0.494,113.0,175.0,0.646,226.0,385.0,611.0,70.0,50.0,104.0,114.0,282.0,735.0,0.0,ROY-5
2010,136.0,Hakim Warrick,27.0,2TM,PF,76.0,6.0,1557.0,265.0,550.0,0.482,1.0,7.0,0.143,264.0,543.0,0.486,0.483,202.0,274.0,0.737,127.0,187.0,314.0,52.0,24.0,18.0,80.0,126.0,733.0,0.0,
2010,136.0,Hakim Warrick,27.0,MIL,PF,48.0,6.0,1024.0,182.0,378.0,0.481,1.0,6.0,0.167,181.0,372.0,0.487,0.483,125.0,172.0,0.727,87.0,125.0,212.0,35.0,17.0,10.0,57.0,83.0,490.0,0.0,
2010,136.0,Hakim Warrick,27.0,CHI,PF,28.0,0.0,533.0,83.0,172.0,0.483,0.0,1.0,0.0,83.0,171.0,0.485,0.483,77.0,102.0,0.755,40.0,62.0,102.0,17.0,7.0,8.0,23.0,43.0,243.0,0.0,
2010,137.0,Mike Bibby,31.0,ATL,PG,80.0,80.0,2195.0,268.0,644.0,0.416,126.0,324.0,0.389,142.0,320.0,0.444,0.514,68.0,79.0,0.861,20.0,164.0,184.0,310.0,67.0,3.0,90.0,157.0,730.0,0.0,
2010,138.0,Arron Afflalo,24.0,DEN,SG,82.0,75.0,2221.0,272.0,585.0,0.465,108.0,249.0,0.434,164.0,336.0,0.488,0.557,72.0,98.0,0.735,59.0,193.0,252.0,138.0,46.0,30.0,74.0,225.0,724.0,0.0,DPOY-17
2010,139.0,Spencer Hawes,21.0,SAC,C,72.0,59.0,1904.0,312.0,666.0,0.468,26.0,87.0,0.299,286.0,579.0,0.494,0.488,73.0,106.0,0.689,145.0,291.0,436.0,158.0,32.0,83.0,131.0,200.0,723.0,0.0,
2010,140.0,Gilbert Arenas,28.0,WAS,PG,32.0,32.0,1169.0,253.0,616.0,0.411,63.0,181.0,0.348,190.0,435.0,0.437,0.462,153.0,207.0,0.739,17.0,116.0,133.0,230.0,41.0,9.0,117.0,95.0,722.0,1.0,
2010,141.0,Brad Miller,33.0,CHI,C,82.0,37.0,1950.0,250.0,581.0,0.43,37.0,132.0,0.28,213.0,449.0,0.474,0.462,182.0,220.0,0.827,83.0,316.0,399.0,154.0,44.0,29.0,107.0,189.0,719.0,0.0,
2010,142.0,Matt Barnes,29.0,ORL,SF,81.0,58.0,2097.0,271.0,557.0,0.487,66.0,207.0,0.319,205.0,350.0,0.586,0.546,108.0,146.0,0.74,106.0,339.0,445.0,134.0,59.0,30.0,112.0,185.0,716.0,0.0,DPOY-17
2010,143.0,Rasheed Wallace,35.0,BOS,C,79.0,13.0,1780.0,266.0,650.0,0.409,82.0,290.0,0.283,184.0,360.0,0.511,0.472,96.0,125.0,0.768,42.0,283.0,325.0,80.0,80.0,70.0,63.0,222.0,710.0,0.0,
2010,144.0,Randy Foye,26.0,WAS,PG,70.0,38.0,1667.0,256.0,619.0,0.414,63.0,182.0,0.346,193.0,437.0,0.442,0.464,129.0,145.0,0.89,16.0,114.0,130.0,228.0,33.0,10.0,94.0,123.0,704.0,0.0,
2010,145.0,Brendan Haywood,30.0,2TM,C,77.0,67.0,2355.0,276.0,491.0,0.562,0.0,1.0,0.0,276.0,490.0,0.563,0.562,152.0,245.0,0.62,278.0,437.0,715.0,43.0,26.0,158.0,99.0,209.0,704.0,0.0,DPOY-17
2010,145.0,Brendan Haywood,30.0,WAS,C,49.0,48.0,1614.0,188.0,335.0,0.561,0.0,0.0,,188.0,335.0,0.561,0.561,102.0,158.0,0.646,200.0,307.0,507.0,18.0,18.0,101.0,67.0,145.0,478.0,0.0,
2010,145.0,Brendan Haywood,30.0,DAL,C,28.0,19.0,741.0,88.0,156.0,0.564,0.0,1.0,0.0,88.0,155.0,0.568,0.564,50.0,87.0,0.575,78.0,130.0,208.0,25.0,8.0,57.0,32.0,64.0,226.0,0.0,
2010,146.0,José Calderón,28.0,TOR,PG,68.0,39.0,1817.0,274.0,568.0,0.482,68.0,171.0,0.398,206.0,397.0,0.519,0.542,83.0,104.0,0.798,23.0,119.0,142.0,404.0,47.0,7.0,99.0,135.0,699.0,0.0,
2010,147.0,J.J. Hickson,21.0,CLE,PF,81.0,73.0,1691.0,289.0,522.0,0.554,0.0,1.0,0.0,289.0,521.0,0.555,0.554,111.0,163.0,0.681,110.0,290.0,400.0,40.0,36.0,39.0,92.0,132.0,689.0,0.0,
2010,148.0,Andrei Kirilenko,28.0,UTA,SF,58.0,35.0,1681.0,244.0,482.0,0.506,26.0,89.0,0.292,218.0,393.0,0.555,0.533,174.0,234.0,0.744,76.0,188.0,264.0,158.0,83.0,71.0,79.0,102.0,688.0,0.0,DPOY-16
2010,149.0,Joakim Noah,24.0,CHI,C,64.0,54.0,1925.0,262.0,520.0,0.504,0.0,0.0,,262.0,520.0,0.504,0.504,163.0,219.0,0.744,220.0,484.0,704.0,132.0,32.0,100.0,117.0,198.0,687.0,0.0,
2010,150.0,Quentin Richardson,29.0,MIA,SF,76.0,75.0,2082.0,242.0,561.0,0.431,142.0,358.0,0.397,100.0,203.0,0.493,0.558,52.0,71.0,0.732,64.0,310.0,374.0,93.0,70.0,18.0,62.0,169.0,678.0,0.0,
2010,151.0,Jared Dudley,24.0,PHO,SF,82.0,1.0,1991.0,225.0,490.0,0.459,120.0,262.0,0.458,105.0,228.0,0.461,0.582,104.0,138.0,0.754,99.0,182.0,281.0,115.0,81.0,16.0,68.0,162.0,674.0,0.0,6MOY-11
2010,152.0,Ramon Sessions,23.0,MIN,PG,82.0,1.0,1732.0,253.0,555.0,0.456,1.0,15.0,0.067,252.0,540.0,0.467,0.457,167.0,233.0,0.717,58.0,156.0,214.0,258.0,55.0,5.0,137.0,137.0,674.0,0.0,
2010,153.0,Shannon Brown,24.0,LAL,SG,82.0,7.0,1700.0,253.0,592.0,0.427,62.0,189.0,0.328,191.0,403.0,0.474,0.48,99.0,121.0,0.818,30.0,153.0,183.0,108.0,57.0,31.0,67.0,129.0,667.0,0.0,
2010,154.0,Samuel Dalembert,28.0,PHI,C,82.0,80.0,2124.0,285.0,523.0,0.545,0.0,0.0,,285.0,523.0,0.545,0.545,97.0,133.0,0.729,239.0,545.0,784.0,64.0,42.0,151.0,123.0,252.0,667.0,0.0,
2010,155.0,Kenyon Martin,32.0,DEN,PF,58.0,58.0,1986.0,283.0,620.0,0.456,8.0,29.0,0.276,275.0,591.0,0.465,0.463,93.0,167.0,0.557,142.0,404.0,546.0,109.0,72.0,61.0,91.0,186.0,667.0,0.0,DPOY-17
2010,156.0,C.J. Watson,25.0,GSW,PG,65.0,15.0,1788.0,247.0,528.0,0.468,45.0,145.0,0.31,202.0,383.0,0.527,0.51,128.0,166.0,0.771,28.0,141.0,169.0,180.0,103.0,8.0,69.0,124.0,667.0,0.0,
2010,157.0,Mike Dunleavy,29.0,IND,SF,67.0,15.0,1486.0,229.0,558.0,0.41,75.0,236.0,0.318,154.0,322.0,0.478,0.478,133.0,158.0,0.842,25.0,211.0,236.0,103.0,38.0,15.0,72.0,105.0,666.0,0.0,
2010,158.0,DeMar DeRozan,20.0,TOR,SG,77.0,65.0,1664.0,255.0,512.0,0.498,4.0,16.0,0.25,251.0,496.0,0.506,0.502,148.0,194.0,0.763,66.0,157.0,223.0,53.0,43.0,18.0,62.0,176.0,662.0,0.0,
2010,159.0,Tayshaun Prince,29.0,DET,SF,49.0,49.0,1664.0,282.0,580.0,0.486,27.0,73.0,0.37,255.0,507.0,0.503,0.509,70.0,98.0,0.714,71.0,177.0,248.0,161.0,34.0,22.0,60.0,77.0,661.0,0.0,
2010,160.0,Chase Budinger,21.0,HOU,SF,74.0,4.0,1488.0,249.0,565.0,0.441,92.0,249.0,0.369,157.0,316.0,0.497,0.522,67.0,87.0,0.77,38.0,182.0,220.0,88.0,34.0,11.0,48.0,85.0,657.0,0.0,
2010,161.0,Chris Douglas-Roberts,23.0,NJN,SF,67.0,38.0,1730.0,255.0,573.0,0.445,14.0,54.0,0.259,241.0,519.0,0.464,0.457,133.0,157.0,0.847,45.0,153.0,198.0,93.0,55.0,19.0,97.0,101.0,657.0,0.0,
2010,162.0,Terrence Williams,22.0,NJN,SF,78.0,9.0,1764.0,261.0,651.0,0.401,31.0,100.0,0.31,230.0,551.0,0.417,0.425,103.0,144.0,0.715,46.0,302.0,348.0,223.0,43.0,10.0,124.0,126.0,656.0,1.0,
2010,163.0,Mickaël Piétrus,27.0,ORL,SF,75.0,24.0,1687.0,233.0,539.0,0.432,116.0,306.0,0.379,117.0,233.0,0.502,0.54,69.0,109.0,0.633,39.0,176.0,215.0,49.0,53.0,31.0,69.0,138.0,651.0,0.0,
2010,164.0,Anderson Varejão,27.0,CLE,PF,76.0,7.0,2166.0,267.0,467.0,0.572,1.0,5.0,0.2,266.0,462.0,0.576,0.573,116.0,175.0,0.663,189.0,389.0,578.0,87.0,71.0,67.0,67.0,223.0,651.0,0.0,"DPOY-9,6MOY-3,DEF2"
2010,165.0,Donté Greene,21.0,SAC,SF,76.0,50.0,1630.0,244.0,553.0,0.441,69.0,183.0,0.377,175.0,370.0,0.473,0.504,90.0,140.0,0.643,53.0,181.0,234.0,71.0,41.0,53.0,93.0,150.0,647.0,0.0,
2010,166.0,Nenad Krstić,26.0,OKC,C,76.0,76.0,1741.0,281.0,560.0,0.502,1.0,5.0,0.2,280.0,555.0,0.505,0.503,76.0,106.0,0.717,134.0,249.0,383.0,52.0,32.0,45.0,58.0,177.0,639.0,0.0,
2010,167.0,Nick Young,24.0,WAS,SG,74.0,23.0,1421.0,233.0,558.0,0.418,69.0,170.0,0.406,164.0,388.0,0.423,0.479,104.0,130.0,0.8,20.0,82.0,102.0,48.0,28.0,8.0,56.0,147.0,639.0,0.0,
2010,168.0,DeJuan Blair,20.0,SAS,PF,82.0,23.0,1494.0,275.0,495.0,0.556,0.0,2.0,0.0,275.0,493.0,0.558,0.556,88.0,161.0,0.547,200.0,326.0,526.0,65.0,50.0,39.0,112.0,224.0,638.0,0.0,
2010,169.0,Willie Green,28.0,PHI,SG,73.0,18.0,1553.0,248.0,543.0,0.457,47.0,136.0,0.346,201.0,407.0,0.494,0.5,95.0,114.0,0.833,20.0,109.0,129.0,152.0,32.0,11.0,67.0,135.0,638.0,0.0,
2010,170.0,Shaquille O'Neal,37.0,CLE,C,53.0,53.0,1240.0,262.0,463.0,0.566,0.0,1.0,0.0,262.0,462.0,0.567,0.566,112.0,226.0,0.496,93.0,262.0,355.0,80.0,15.0,62.0,105.0,169.0,636.0,0.0,
2010,171.0,Goran Dragić,23.0,PHO,PG,80.0,2.0,1442.0,222.0,491.0,0.452,74.0,188.0,0.394,148.0,303.0,0.488,0.527,117.0,159.0,0.736,38.0,133.0,171.0,241.0,48.0,8.0,126.0,131.0,635.0,0.0,
2010,172.0,Andrés Nocioni,30.0,SAC,SF,75.0,28.0,1477.0,234.0,587.0,0.399,96.0,249.0,0.386,138.0,338.0,0.408,0.48,71.0,99.0,0.717,32.0,190.0,222.0,75.0,32.0,26.0,67.0,160.0,635.0,0.0,
2010,173.0,Jerryd Bayless,21.0,POR,SG,74.0,11.0,1304.0,200.0,483.0,0.414,29.0,92.0,0.315,171.0,391.0,0.437,0.444,201.0,242.0,0.831,18.0,102.0,120.0,172.0,26.0,5.0,94.0,152.0,630.0,0.0,
2010,174.0,Will Bynum,27.0,DET,PG,63.0,20.0,1667.0,237.0,534.0,0.444,12.0,55.0,0.218,225.0,479.0,0.47,0.455,142.0,178.0,0.798,24.0,118.0,142.0,283.0,55.0,7.0,115.0,143.0,628.0,0.0,
2010,175.0,Yi Jianlian,22.0,NJN,PF,52.0,51.0,1655.0,227.0,563.0,0.403,15.0,41.0,0.366,212.0,522.0,0.406,0.417,154.0,193.0,0.798,115.0,257.0,372.0,47.0,37.0,52.0,77.0,170.0,623.0,0.0,
2010,176.0,C.J. Miles,22.0,UTA,SF,63.0,28.0,1497.0,241.0,562.0,0.429,74.0,217.0,0.341,167.0,345.0,0.484,0.495,66.0,95.0,0.695,42.0,126.0,168.0,105.0,58.0,17.0,81.0,190.0,622.0,0.0,
2010,177.0,Kyle Lowry,23.0,HOU,PG,68.0,0.0,1651.0,184.0,464.0,0.397,37.0,136.0,0.272,147.0,328.0,0.448,0.436,215.0,260.0,0.827,91.0,156.0,247.0,305.0,60.0,9.0,116.0,173.0,620.0,0.0,6MOY-11
2010,178.0,Earl Watson,30.0,IND,PG,79.0,52.0,2322.0,223.0,524.0,0.426,53.0,184.0,0.288,170.0,340.0,0.5,0.476,120.0,169.0,0.71,54.0,186.0,240.0,399.0,104.0,16.0,175.0,181.0,619.0,0.0,
2010,179.0,Derek Fisher,35.0,LAL,PG,82.0,82.0,2227.0,212.0,558.0,0.38,78.0,224.0,0.348,134.0,334.0,0.401,0.45,113.0,132.0,0.856,25.0,145.0,170.0,201.0,90.0,9.0,78.0,202.0,615.0,0.0,
2010,180.0,J.J. Barea,25.0,DAL,PG,78.0,18.0,1546.0,232.0,527.0,0.44,56.0,157.0,0.357,176.0,370.0,0.476,0.493,76.0,90.0,0.844,17.0,129.0,146.0,258.0,35.0,6.0,102.0,119.0,596.0,0.0,
2010,181.0,Anthony Parker,34.0,CLE,SG,81.0,81.0,2289.0,206.0,475.0,0.434,108.0,261.0,0.414,98.0,214.0,0.458,0.547,75.0,95.0,0.789,30.0,201.0,231.0,157.0,63.0,18.0,71.0,151.0,595.0,0.0,
